state,notes,program_name,plan_name,geographic_region,medicaidonly_enrollment,dual_enrollment,total_enrollment,year,parent_organization
"Colorado3,4"," Colorado reported plan level enrollment as 0 for plans that had less than 30 beneficiaires. As a result, reported plan-level enrollment in PACE may be lower than actual enrollment. Colorado's comprehensive MCOs, Rocky Mountain Health Plans PRIME and Denver Health Medicaid Choice, are contracted under Regional Accountable Entity (RAE) 1 and RAE 5 of the state's PCCM Entity program, Accountable Care Collaborative.","Accountable Care Collaborative (ACC) (Primary Care Case Management Entity (PCCM Entity))","RAE 4: Health Colorado, Inc.","Alamosa, Baca, Bent, Chaffee, Conejos, Costilla, Crowley, Custer, Fremont, Huerfano, Kiowa, Lake, Las  Animas, Mineral, Otero, Prowers, Pueblo, Rio Grande, and Saguache Counties","115,816","12,262","128,078",2018,"Health Colorado, Inc."
"Colorado3,4"," Colorado reported plan level enrollment as 0 for plans that had less than 30 beneficiaires. As a result, reported plan-level enrollment in PACE may be lower than actual enrollment. Colorado's comprehensive MCOs, Rocky Mountain Health Plans PRIME and Denver Health Medicaid Choice, are contracted under Regional Accountable Entity (RAE) 1 and RAE 5 of the state's PCCM Entity program, Accountable Care Collaborative.","Accountable Care Collaborative (ACC) (Primary Care Case Management Entity (PCCM Entity))","RAE 5: Colorado Access","Denver County","115,179","8,614","123,793",2018,"Colorado Access"
"Colorado3,4"," Colorado reported plan level enrollment as 0 for plans that had less than 30 beneficiaires. As a result, reported plan-level enrollment in PACE may be lower than actual enrollment. Colorado's comprehensive MCOs, Rocky Mountain Health Plans PRIME and Denver Health Medicaid Choice, are contracted under Regional Accountable Entity (RAE) 1 and RAE 5 of the state's PCCM Entity program, Accountable Care Collaborative.","Accountable Care Collaborative (ACC) (Primary Care Case Management Entity (PCCM Entity))","RAE 6: Colorado Community Health Alliance","Boulder, Clear Creek, Gilpin, Broomfield, and Jefferson Counties","132,836","10,673","143,509",2018,"Colorado Community Health Alliance"
"Colorado3,4"," Colorado reported plan level enrollment as 0 for plans that had less than 30 beneficiaires. As a result, reported plan-level enrollment in PACE may be lower than actual enrollment. Colorado's comprehensive MCOs, Rocky Mountain Health Plans PRIME and Denver Health Medicaid Choice, are contracted under Regional Accountable Entity (RAE) 1 and RAE 5 of the state's PCCM Entity program, Accountable Care Collaborative.","Accountable Care Collaborative (ACC) (Primary Care Case Management Entity (PCCM Entity))","RAE 7: Colorado Community Health Alliance","El Paso, Park, and Teller Counties","158,255","8,827","167,082",2018,"Colorado Community Health Alliance"
"Colorado3,4"," Colorado reported plan level enrollment as 0 for plans that had less than 30 beneficiaires. As a result, reported plan-level enrollment in PACE may be lower than actual enrollment. Colorado's comprehensive MCOs, Rocky Mountain Health Plans PRIME and Denver Health Medicaid Choice, are contracted under Regional Accountable Entity (RAE) 1 and RAE 5 of the state's PCCM Entity program, Accountable Care Collaborative.","Colorado Medicaid Community Behavioral Health Services Program (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Colorado Health Partnerships","Alamosta, Archuleta, Baca, Bent, Chaffee, Conejos, Costilla, Crowley, Custer, Delta, Dolores, Eagle, El Paso, Fremont, Garfield, Grand, Gunnison, Hinsdale, Huerfano, Jackson, Kiowa, Lake, La Plata, Las Animas, Mesa, Mineral, Moffat, Montezuma, Montrose, Ouray, Otero, Park, Pitkin, Prowers, Pueblo, Rio Blanco, Rio Grande, Routt, Saguache, San Juan, San Miguel, Summit and Teller Counties",0,0,0,2018,"Colorado Health Partnerships"
"Colorado3,4"," Colorado reported plan level enrollment as 0 for plans that had less than 30 beneficiaires. As a result, reported plan-level enrollment in PACE may be lower than actual enrollment. Colorado's comprehensive MCOs, Rocky Mountain Health Plans PRIME and Denver Health Medicaid Choice, are contracted under Regional Accountable Entity (RAE) 1 and RAE 5 of the state's PCCM Entity program, Accountable Care Collaborative.","Colorado Medicaid Community Behavioral Health Services Program (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Behavioral Healthcare, Inc.","Adams, Arapahoe, and Douglas Counties",0,0,0,2018,"Behavioral Healthcare Inc."
"Colorado3,4"," Colorado reported plan level enrollment as 0 for plans that had less than 30 beneficiaires. As a result, reported plan-level enrollment in PACE may be lower than actual enrollment. Colorado's comprehensive MCOs, Rocky Mountain Health Plans PRIME and Denver Health Medicaid Choice, are contracted under Regional Accountable Entity (RAE) 1 and RAE 5 of the state's PCCM Entity program, Accountable Care Collaborative.","Colorado Medicaid Community Behavioral Health Services Program (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Foothills Behavioral Health Partners","Boulder, Broomfield, Clear Creek, Gilpin, and Jefferson Counties",0,0,0,2018,"Foothills Behavioral Health Partners"
"Colorado3,4"," Colorado reported plan level enrollment as 0 for plans that had less than 30 beneficiaires. As a result, reported plan-level enrollment in PACE may be lower than actual enrollment. Colorado's comprehensive MCOs, Rocky Mountain Health Plans PRIME and Denver Health Medicaid Choice, are contracted under Regional Accountable Entity (RAE) 1 and RAE 5 of the state's PCCM Entity program, Accountable Care Collaborative.","Colorado Medicaid Community Behavioral Health Services Program (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Access Behavioral Care - Denver","Denver County",0,0,0,2018,"Access Behavioral Care"
"Colorado3,4"," Colorado reported plan level enrollment as 0 for plans that had less than 30 beneficiaires. As a result, reported plan-level enrollment in PACE may be lower than actual enrollment. Colorado's comprehensive MCOs, Rocky Mountain Health Plans PRIME and Denver Health Medicaid Choice, are contracted under Regional Accountable Entity (RAE) 1 and RAE 5 of the state's PCCM Entity program, Accountable Care Collaborative.","Colorado Medicaid Community Behavioral Health Services Program (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Access Behavioral Care - Northeast","Cheyenne, Elbert, Kit Carson, Larimer, Lincoln, Logan, Morgan, Phillips, Sedgwick, Washington, Weld, and Yuma Counties",0,0,0,2018,"Access Behavioral Care"
"Colorado3,4"," Colorado reported plan level enrollment as 0 for plans that had less than 30 beneficiaires. As a result, reported plan-level enrollment in PACE may be lower than actual enrollment. Colorado's comprehensive MCOs, Rocky Mountain Health Plans PRIME and Denver Health Medicaid Choice, are contracted under Regional Accountable Entity (RAE) 1 and RAE 5 of the state's PCCM Entity program, Accountable Care Collaborative.","Program of All-Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Rocky Mountain Health Care Services (PACE)","El Paso County",41,531,572,2018,"Health Care Service Corporation"
"Colorado3,4"," Colorado reported plan level enrollment as 0 for plans that had less than 30 beneficiaires. As a result, reported plan-level enrollment in PACE may be lower than actual enrollment. Colorado's comprehensive MCOs, Rocky Mountain Health Plans PRIME and Denver Health Medicaid Choice, are contracted under Regional Accountable Entity (RAE) 1 and RAE 5 of the state's PCCM Entity program, Accountable Care Collaborative.","Program of All-Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Total Longterm Care - Pueblo DBA Innovage Greater Colorado PACE","Pueblo County",0,451,451,2018,"Total Community Options, Inc."
"Colorado3,4"," Colorado reported plan level enrollment as 0 for plans that had less than 30 beneficiaires. As a result, reported plan-level enrollment in PACE may be lower than actual enrollment. Colorado's comprehensive MCOs, Rocky Mountain Health Plans PRIME and Denver Health Medicaid Choice, are contracted under Regional Accountable Entity (RAE) 1 and RAE 5 of the state's PCCM Entity program, Accountable Care Collaborative.","Program of All-Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Total Longterm Care - Innovage Aurora  (PACE)",Aurora,112,"1,916","2,028",2018,"Total Community Options, Inc."
"Colorado3,4"," Colorado reported plan level enrollment as 0 for plans that had less than 30 beneficiaires. As a result, reported plan-level enrollment in PACE may be lower than actual enrollment. Colorado's comprehensive MCOs, Rocky Mountain Health Plans PRIME and Denver Health Medicaid Choice, are contracted under Regional Accountable Entity (RAE) 1 and RAE 5 of the state's PCCM Entity program, Accountable Care Collaborative.","Program of All-Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Volunteers of America (VOANS) PACE DBA Senior Community Care","Delta and Montrose Counties",0,308,308,2018,"Volunteers of America"
"Colorado3,4"," Colorado reported plan level enrollment as 0 for plans that had less than 30 beneficiaires. As a result, reported plan-level enrollment in PACE may be lower than actual enrollment. Colorado's comprehensive MCOs, Rocky Mountain Health Plans PRIME and Denver Health Medicaid Choice, are contracted under Regional Accountable Entity (RAE) 1 and RAE 5 of the state's PCCM Entity program, Accountable Care Collaborative.","Program of All-Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Total Longterm Care - Innovage Loveland (PACE)","Larimer and Weld Counties",0,216,216,2018,"Total Community Options, Inc."
"Colorado3,4"," Colorado reported plan level enrollment as 0 for plans that had less than 30 beneficiaires. As a result, reported plan-level enrollment in PACE may be lower than actual enrollment. Colorado's comprehensive MCOs, Rocky Mountain Health Plans PRIME and Denver Health Medicaid Choice, are contracted under Regional Accountable Entity (RAE) 1 and RAE 5 of the state's PCCM Entity program, Accountable Care Collaborative.","Program of All-Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","TRU Community Care","Boulder and Weld Counties",0,84,84,2018,"Community Care Health Plan (WI)"
"Colorado3,4"," Colorado reported plan level enrollment as 0 for plans that had less than 30 beneficiaires. As a result, reported plan-level enrollment in PACE may be lower than actual enrollment. Colorado's comprehensive MCOs, Rocky Mountain Health Plans PRIME and Denver Health Medicaid Choice, are contracted under Regional Accountable Entity (RAE) 1 and RAE 5 of the state's PCCM Entity program, Accountable Care Collaborative.","Program of All-Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Total Longterm Care - Innovage Lakewood (PACE)",Lakewood,0,140,140,2018,"Total Community Options, Inc."
"Colorado3,4"," Colorado reported plan level enrollment as 0 for plans that had less than 30 beneficiaires. As a result, reported plan-level enrollment in PACE may be lower than actual enrollment. Colorado's comprehensive MCOs, Rocky Mountain Health Plans PRIME and Denver Health Medicaid Choice, are contracted under Regional Accountable Entity (RAE) 1 and RAE 5 of the state's PCCM Entity program, Accountable Care Collaborative.","Program of All-Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Total Longterm Care - Innovage Thornton (PACE)",Thornton,0,0,0,2018,"Total Community Options, Inc."
Delaware,,"Diamond State Health Plan (Comprehensive MCO + MLTSS)","Highmark Health Options of Delaware",Statewide,"148,290","4,241","152,531",2018,Highmark
Delaware,,"Diamond State Health Plan (Comprehensive MCO + MLTSS)","AmeriHealth Caritas of Delaware",Statewide,"45,230","1,884","47,114",2018,AmeriHealth
Delaware,,"LogistiCare/Circulation Non-Emergency Medical Transportation (Non-Emergency Medical Transportation)","LogistiCare/Circulation Non-Emergency Medical Transportation",Statewide,"202,677","6,125","208,802",2018,LogistiCare
Delaware,,"Saint Francis Life (Program of All-inclusive Care for the Elderly (PACE))","Saint Francis Life","New Castle County",10,232,242,2018,"Saint Francis Healthcare"
"District of Columbia",,"DC Healthy Families (Comprehensive MCO)","AmeriHealth Caritas District of Columbia",Statewide,"110,092",518,"110,610",2018,AmeriHealth
"District of Columbia",,"DC Healthy Families (Comprehensive MCO)","Amerigroup District of Columbia",Statewide,"43,374",148,"43,522",2018,"Anthem Insurance Companies, Inc."
"District of Columbia",,"DC Healthy Families (Comprehensive MCO)","Trusted Health Plan",Statewide,"30,584",90,"30,674",2018,"Trusted Health Plan, Inc."
"District of Columbia",,"Child and Adolescent Supplemental Security Income Program (CASSIP) (Comprehensive MCO)","Health Services for Children with Special Needs",Statewide,"5,188",122,"5,310",2018,"The HSC Foundation"
"District of Columbia",,"Non-Emergency Medical Transportation (NEMT) (Non-Emergency Medical Transportation)","Medical Transportation Management, Inc.",Statewide,"33,098","22,707","55,805",2018,"Medical Transportation Management, Inc."
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","Amerigroup Florida, Inc.","Regions 5, 6, 7, and 11","297,550","7,794","305,344",2018,"Anthem Insurance Companies, Inc."
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","Better Health, Inc.","Regions 6 and 10","90,521","2,783","93,304",2018,"Anthem Insurance Companies, Inc."
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","Aetna DBA Coventry Healthcare of FL, Inc.","Region 11","48,206","1,966","50,172",2018,Aetna
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","Humana Medical Plan","Regions 1, 6, 9, 10, and 11","279,019","15,400","294,419",2018,Humana
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","Molina Healthcare of Florida, Inc.","Regions 1, 4, 6, 7, 8, 9, and 11","279,019","15,400","294,419",2018,"Molina Healthcare"
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","Prestige Health Choice","Regions 2, 3, 5, 6, 7, 8, 9, and 11","312,830","12,497","325,327",2018,"Prestige Health Choice"
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","South Florida Community Care Network DBA Community Care Plan","Region 10","39,556","1,392","40,948",2018,"Community Care Health Plan (WI)"
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","Simply Healthcare Plans, Inc.","Region 11","64,436","6,823","71,259",2018,"Anthem Insurance Companies, Inc."
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","Wellcare Health Plan of Florida DBA Staywell","Regions 2, 3, 4, 5, 6, 7, 8, and 11","615,568","18,213","633,781",2018,WellCare
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","Centene DBA Sunshine State Health Plan, Inc.","Regions 3, 4, 5, 6, 7, 8, 9, 10, and 11","462,503","14,259","476,762",2018,"Centene Corporation"
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","United Healthcare of Florida, Inc.","Regions 3, 4, 7, and 11","247,869","12,803","260,672",2018,UnitedHealthcare
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","AIDS Healthcare Foundation DBA Positive Healthcare, Inc.","Regions 10 and 11","1,290",668,"1,958",2018,"AIDS Healthcare Foundation, Inc."
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","Freedom Health, Inc.","Regions 3, 5, 6, 7, 8, 9, 10, and 11",53,60,113,2018,"Freedom Health, Inc."
