state,notes,program_name,plan_name,geographic_region,medicaidonly_enrollment,dual_enrollment,total_enrollment,year,parent_organization
Colorado2,"Colorado did not provide enrollment counts for plans with less than 30 beneficiaries. As a result, PACE program-level enrollment may be lower than actual enrollment.","Accountable Care Collaborative (ACC) (Primary Care Case Management Entity (PCCM Entity))","RAE 7: Colorado Community Health Alliance","El Paso, Park, and Teller counties","168,132","10,063","178,195",2020,"Colorado Community Health Alliance"
Colorado2,"Colorado did not provide enrollment counts for plans with less than 30 beneficiaries. As a result, PACE program-level enrollment may be lower than actual enrollment.","Program of All-inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","InnovAge - Loveland (PACE)","Larimer and Weld counties",0,434,434,2020,"Total Community Options, Inc."
Colorado2,"Colorado did not provide enrollment counts for plans with less than 30 beneficiaries. As a result, PACE program-level enrollment may be lower than actual enrollment.","Program of All-inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","VOANS (PACE)","Delta and Montrose counties",0,313,313,2020,"Volunteers of America (VOANS) PACE DBA Senior Community Care"
Colorado2,"Colorado did not provide enrollment counts for plans with less than 30 beneficiaries. As a result, PACE program-level enrollment may be lower than actual enrollment.","Program of All-inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","TRU Community Care (PACE)","Boulder and Weld counties",0,180,180,2020,"TRU Community Care"
Colorado2,"Colorado did not provide enrollment counts for plans with less than 30 beneficiaries. As a result, PACE program-level enrollment may be lower than actual enrollment.","Program of All-inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","InnovAge - Thornton (PACE)","Adams and Weld counties",0,183,183,2020,"Total Community Options, Inc."
Colorado2,"Colorado did not provide enrollment counts for plans with less than 30 beneficiaries. As a result, PACE program-level enrollment may be lower than actual enrollment.","Program of All-inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Total Longterm Care","Adams, Arapahoe, Broomfield, Denver, Jefferson, Larimer, and Weld counties",0,90,90,2020,"Total Community Options, Inc."
Colorado2,"Colorado did not provide enrollment counts for plans with less than 30 beneficiaries. As a result, PACE program-level enrollment may be lower than actual enrollment.","Program of All-inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Rocky Mountain Health Care Services (PACE)","El Paso county",53,723,776,2020,"Rocky Mountain Health Care Services"
Colorado2,"Colorado did not provide enrollment counts for plans with less than 30 beneficiaries. As a result, PACE program-level enrollment may be lower than actual enrollment.","Program of All-inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","InnovAge - Pueblo (PACE)","Pueblo county",0,479,479,2020,"Total Community Options, Inc."
Colorado2,"Colorado did not provide enrollment counts for plans with less than 30 beneficiaries. As a result, PACE program-level enrollment may be lower than actual enrollment.","Program of All-inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","InnovAge - Aurora (PACE)",Aurora,102,"1,752","1,854",2020,"Total Community Options, Inc."
Colorado2,"Colorado did not provide enrollment counts for plans with less than 30 beneficiaries. As a result, PACE program-level enrollment may be lower than actual enrollment.","Program of All-inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","InnovAge - Lakewood (PACE)",Lakewood,0,314,314,2020,"Total Community Options, Inc."
Delaware,,"Diamond State Health Plan & Diamond State Health Plan Plus (Comprehensive MCO + MLTSS)","Highmark Health Options of Delaware",Statewide,"125,724","8,007","133,731",2020,Highmark
Delaware,,"Diamond State Health Plan & Diamond State Health Plan Plus (Comprehensive MCO + MLTSS)","AmeriHealth Caritas of Delaware",Statewide,"72,276","5,901","78,177",2020,AmeriHealth
Delaware,,"LogistiCare Non-Emergency Medical Transportation (Non-Emergency Medical Transportation)","LogistiCare Non-Emergency Medical Transportation",Statewide,"202,501","15,394","217,895",2020,LogistiCare
Delaware,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Saint Francis Life","New Castle County",14,241,255,2020,"Saint Francis Healthcare"
"District of Columbia",,"Medicaid Managed Care Program (Comprehensive MCO)","AmeriHealth Caritas District of Columbia",Statewide,"114,843",597,"115,440",2020,AmeriHealth
"District of Columbia",,"Medicaid Managed Care Program (Comprehensive MCO)","Amerigroup District of Columbia",Statewide,"42,273",217,"42,490",2020,"Anthem Insurance Companies, Inc."
"District of Columbia",,"Medicaid Managed Care Program (Comprehensive MCO)","CareFirst Community Health Plan District of Columbia",Statewide,"30,555",164,"30,719",2020,"CareFirst, Inc."
"District of Columbia",,"Medicaid Managed Care Program (Comprehensive MCO)","MedStar Family Choice",Statewide,0,0,0,2020,"MedStar Health"
"District of Columbia",,"Child and Adolescent Supplemental Security Income Program (Comprehensive MCO)","Health Services for Children with Special Needs",Statewide,"4,942",101,"5,043",2020,"Children’s National"
"District of Columbia",,"Non-Emergency Medical Transportation (Non-Emergency Medical Transportation)","Medical Transportation Management, Inc.",Statewide,"30,707","23,193","53,900",2020,"Medical Transportation Management, Inc."
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","Vivida Health","Region 8","14,304",379,"14,683",2020,"Lee Memorial Health System"
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","Aetna Better Health","Regions 6, 7, and 11","111,523","3,385","114,908",2020,"CVS Health"
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","Florida Community Care",Statewide,"8,704",2,"8,706",2020,"Independent Living Systems, LLC"
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","Humana Medical Plan",Statewide,"491,526","18,924","510,450",2020,"Humana Inc."
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","Lighthouse Health Plan, LLC","Regions 1 and 2","35,376",725,"36,101",2020,"Baptist Health Care Inc. and Evolent LLC"
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","Miami Children's Health Plan","Regions 9 and 11","24,968",685,"25,653",2020,"Variety Children's Hospital (d/b/a Nicklaus Children's Hospital) and Evolent LLC"
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","Molina Healthcare of Florida","Regions 8 and 11","97,878","3,641","101,519",2020,"Molina Healthcare, Inc."
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","Prestige Health Choice","Regions 9 and 11","86,615","2,044","88,659",2020,"AmeriHealth Caritas"
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","Community Care Plan","Region 10","43,222","1,392","44,614",2020,"South Broward Hospital District (d/b/a Memorial Healthcare System) and North Broward Hospital District (d/b/a Broward Health)"
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","Simply Healthcare Plans, Inc.","Regions 5, 6, 7, 10, and 11","466,054","14,829","480,883",2020,"Anthem, Inc."
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","Staywell Health Plan of Florida","Regions 1, 2, 3, 4, 5, 6, 7, 8, 9, and 11","798,017","17,340","815,357",2020,"WellCare Management Group, Inc."
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","Sunshine State Health Plan, Inc.",Statewide,"519,855","12,517","532,372",2020,"Centene Corporation"
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","United Healthcare of Florida","Regions 3, 4, 6, and 11","253,772","9,662","263,434",2020,"UnitedHealth Group"
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","Magellan Complete Care, LLC","Regions 4, 5, and 7","18,973","2,319","21,292",2020,"Magellan Health Services, Inc."
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","Clear Health Alliance",Statewide,"7,924","2,913","10,837",2020,Simply
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","Staywell Serious Mental Illness",Statewide,"92,676","11,061","103,737",2020,"Wellcare of Florida DBA Staywell-SMI"
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","Sunshine State Health Plan - Child Welfare",Statewide,"37,708",0,"37,708",2020,"Centene Corporation"
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","Children's Medical Services Network",Statewide,"67,924",143,"68,067",2020,"Florida Department of Health"
Florida,,"Long-Term Care Program (MLTSS only (PIHP and/or PAHP))","Simply Healthcare Plans, Inc.","Regions 5, 6, 7, 10, and 11","1,256","9,314","10,570",2020,"Anthem, Inc."
Florida,,"Long-Term Care Program (MLTSS only (PIHP and/or PAHP))","Aetna Better Health","Regions 6, 7, and 11",313,"3,928","4,241",2020,"CVS Health"
Florida,,"Long-Term Care Program (MLTSS only (PIHP and/or PAHP))","Florida Community Care",Statewide,619,"10,900","11,519",2020,"Independent Living Systems, LLC"
Florida,,"Long-Term Care Program (MLTSS only (PIHP and/or PAHP))","Humana Medical Plan, Inc.",Statewide,"2,015","26,627","28,642",2020,"Humana Inc."
Florida,,"Long-Term Care Program (MLTSS only (PIHP and/or PAHP))","Molina Healthcare of Florida, Inc.","Regions 8 and 11",299,"2,761","3,060",2020,"Molina Healthcare, Inc."
Florida,,"Long-Term Care Program (MLTSS only (PIHP and/or PAHP))","Sunshine State Health Plan, Inc.",Statewide,"2,974","36,228","39,202",2020,"Centene Corporation"
Florida,,"Long-Term Care Program (MLTSS only (PIHP and/or PAHP))","United Healthcare of Florida, Inc.","Regions 3, 4, 6, and 11",731,"10,820","11,551",2020,"UnitedHealth Group"
Florida,,"Long-Term Care Program (MLTSS only (PIHP and/or PAHP))",Staywell,"Regions 1, 2, 3, 4, 5, 6, 7, 8, 9, and 11","1,541","9,297","10,838",2020,"Wellcare of Florida"
Florida,,"Dental (Dental only (PAHP))","MCNA Dental",Statewide,"705,614","49,200","754,814",2020,"MCNA Health Care Holdings, LLC"
Florida,,"Dental (Dental only (PAHP))",DentaQuest,Statewide,"1,452,165","106,979","1,559,144",2020,"Catalyst Institute"
Florida,,"Dental (Dental only (PAHP))",Liberty,Statewide,"1,082,184","62,143","1,144,327",2020,"Liberty Dental Plan Corp"
Florida,,"Program of All-Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Florida Pace Center","Miami-Dade and Broward counties",109,815,924,2020,"Florida Pace Center"
Florida,,"Program of All-Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Hope Select Care","Collier, Charlotte, and Lee counties",4,361,365,2020,"Hope Select Care"
Florida,,"Program of All-Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Morselife Home Care, Inc.","Palm Beach county",17,638,655,2020,"Morselife Home Care, Inc."
Florida,,"Program of All-Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Suncoast Neighborly Care, Inc.","Pinellas county",8,314,322,2020,"Suncoast Neighborly Care, Inc."
Florida,,"Program of All-Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","NE PACE Partners","Duval and Clay counties",5,20,25,2020,"NE PACE Partners"
Georgia3,"Georgia is unable to provide separate counts of Medicaid-only and dually eligible beneficiaries for their NEMT program. As a result, Medicaid-only and total enrollment counts presented in this table include both Medicaid-only and Medicare-Medicaid beneficiaries.","Georgia Families (Comprehensive MCO)","Amerigroup Community Care",Statewide,"393,769",0,"393,769",2020,Anthem
Georgia3,"Georgia is unable to provide separate counts of Medicaid-only and dually eligible beneficiaries for their NEMT program. As a result, Medicaid-only and total enrollment counts presented in this table include both Medicaid-only and Medicare-Medicaid beneficiaries.","Georgia Families (Comprehensive MCO)","CareSource Georgia",Statewide,"271,065",0,"271,065",2020,CareSource
Georgia3,"Georgia is unable to provide separate counts of Medicaid-only and dually eligible beneficiaries for their NEMT program. As a result, Medicaid-only and total enrollment counts presented in this table include both Medicaid-only and Medicare-Medicaid beneficiaries.","Georgia Families (Comprehensive MCO)","Peach State Health Plan",Statewide,"393,851",0,"393,851",2020,Centene
Georgia3,"Georgia is unable to provide separate counts of Medicaid-only and dually eligible beneficiaries for their NEMT program. As a result, Medicaid-only and total enrollment counts presented in this table include both Medicaid-only and Medicare-Medicaid beneficiaries.","Georgia Families (Comprehensive MCO)","WellCare of Georgia",Statewide,"498,219",0,"498,219",2020,WellCare
Georgia3,"Georgia is unable to provide separate counts of Medicaid-only and dually eligible beneficiaries for their NEMT program. As a result, Medicaid-only and total enrollment counts presented in this table include both Medicaid-only and Medicare-Medicaid beneficiaries.","Georgia Families 360 (Comprehensive MCO)","Amerigroup Community Care",Statewide,"28,631",0,"28,631",2020,Anthem
Georgia3,"Georgia is unable to provide separate counts of Medicaid-only and dually eligible beneficiaries for their NEMT program. As a result, Medicaid-only and total enrollment counts presented in this table include both Medicaid-only and Medicare-Medicaid beneficiaries.","Non-Emergency Medical Transportation (Non-Emergency Medical Transportation)",NEMT,Statewide,"849,323",0,"849,323",2020,Logisticare
Georgia3,"Georgia is unable to provide separate counts of Medicaid-only and dually eligible beneficiaries for their NEMT program. As a result, Medicaid-only and total enrollment counts presented in this table include both Medicaid-only and Medicare-Medicaid beneficiaries.","Non-Emergency Medical Transportation (Non-Emergency Medical Transportation)",NEMT,Statewide,"917,155",0,"917,155",2020,"Southeast Trans"
Georgia3,"Georgia is unable to provide separate counts of Medicaid-only and dually eligible beneficiaries for their NEMT program. As a result, Medicaid-only and total enrollment counts presented in this table include both Medicaid-only and Medicare-Medicaid beneficiaries.","Planning for Healthy Babies (Other Prepaid Health Plan (PHP) (limited benefits))","Amerigroup Community Care",Statewide,"17,001",0,"17,001",2020,Anthem
Georgia3,"Georgia is unable to provide separate counts of Medicaid-only and dually eligible beneficiaries for their NEMT program. As a result, Medicaid-only and total enrollment counts presented in this table include both Medicaid-only and Medicare-Medicaid beneficiaries.","Planning for Healthy Babies (Other Prepaid Health Plan (PHP) (limited benefits))","CareSource Georgia",Statewide,"13,543",0,"13,543",2020,CareSource
Georgia3,"Georgia is unable to provide separate counts of Medicaid-only and dually eligible beneficiaries for their NEMT program. As a result, Medicaid-only and total enrollment counts presented in this table include both Medicaid-only and Medicare-Medicaid beneficiaries.","Planning for Healthy Babies (Other Prepaid Health Plan (PHP) (limited benefits))","Peach State Health Plan",Statewide,"16,984",0,"16,984",2020,Centene
